DeviceName,deviceId,DataDateTime,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,OCR_1_412nm,OCR_1_443nm,OCR_1_555nm,OCR_1_PAR,OCR_1_StdDev,OCR_2_412nm,OCR_2_443nm,OCR_2_555nm,OCR_2_PAR,OCR_2_StdDev,OCR_3_412nm,OCR_3_443nm,OCR_3_555nm,OCR_3_PAR,OCR_3_StdDev,OCR_4_412nm,OCR_4_443nm,OCR_4_555nm,OCR_4_PAR,OCR_4_StdDev,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev
WB-I-0006,6,7/27/2017 14:00,77.06136239,-149.3728839,0,218.0098,497.0207,-0.01280245,-1.349974,-1.330099,-1.330045,-1.280051,-1.2499,-1.230044,-1.230479,-1.356151,-1.330765,-1.186001,-0.567337,27.27128,27.30295,27.7448,29.3222,21.90902,21.97391,22.38417,23.78129,164.5825,-9,60.20309,-9,50.25224,-9,22.97336,-9,5.021925,6.164419,4.098581,42.64388,-9,3.833117,5.00968,2.900206,32.67439,-9,1.899137,3.216698,1.233119,18.84575,-9,0,0,0,0,-9,1.460697,0.000174322,0.01223008,0.5907235,-9
WB-I-0006,6,7/27/2017 15:00,77.062134,-149.348618,0,217,496,0.11,-1.34,-1.32,-1.33,-1.27,-1.24,-1.23,-1.18,-1.3504,-1.3285,-1.1907,-0.6206,27.27453,27.31242,27.77374,29.29871,21.91111,21.98108,22.40719,23.76336,222.3698,-9,82.077,-9,67.94464,-9,31.5294,-9,6.790362,8.336981,5.671513,58.35155,-9,5.215248,6.812312,4.02703,44.95646,-9,2.578033,4.366826,1.713628,25.70319,-9,0,0,0,0,-9,0.1814,0.000174275,0.0121,0.5898833,-9
WB-I-0006,6,7/27/2017 16:00,77.063354,-149.32338,0,217,496,0.15,-1.34,-1.33,-1.34,-1.26,-1.22,-1.24,-1.18,-1.3488,-1.343,-1.1795,-0.6314,27.28555,27.29027,27.73351,29.32719,21.92003,21.96327,22.37445,23.78668,299.9379,-9,99.0948,-9,82.676,-9,31.5294,-9,8.231812,10.07504,6.920908,70.88094,-9,6.315005,8.206652,4.878032,54.28287,-9,3.118761,5.250763,2.069187,30.84225,-9,0,0,0,0,-9,0.1814,0.000188217,0.0121,0.565067,-9
WB-I-0006,6,7/27/2017 17:00,77.064529,-149.299606,0,218,497,0.18,-1.34,-1.33,-1.33,-1.25,-1.24,-1.22,-1.24,-1.3494,-1.3315,-1.1876,-0.6323,27.26744,27.29867,27.80392,29.33363,21.90584,21.97045,22.43207,23.79238,419.451,-9,132.6786,-9,110.1846,-9,49.5462,-9,10.32795,12.71733,9.158863,92.53612,-9,8.044016,10.5596,6.519757,71.21697,-9,3.958814,6.740042,2.758335,40.10723,-9,0,0,0,0,-9,0.1814,0.000174275,0.0121,0.477161,-9
WB-I-0006,6,7/27/2017 18:00,77.06586977,-149.2781855,0,218.0027,497.9921,0.219079,-1.339969,-1.329997,-1.339967,-1.260033,-1.230317,-1.229725,-1.230149,-1.34994,-1.33244,-1.201144,-0.54549,27.23747,27.29322,27.80748,29.42737,21.88156,21.96604,22.43515,23.86559,543.2883,-9,158.8352,-9,133.8588,-9,62.06788,-9,13.14685,16.34185,12.01109,119.8606,-9,10.08562,13.249,8.249399,89.78262,-9,4.9288,8.384449,3.454092,49.93025,-9,0,0,0,0,-9,0.1811067,0.000174088,0.01205785,0.4906432,-9
WB-I-0006,6,7/27/2017 19:00,77.06761999,-149.2591404,0,217.9986,498.0041,0.215256,-1.340208,-1.329953,-1.330225,-1.249836,-1.219853,-1.239879,-1.221698,-1.343708,-1.341069,-1.209925,-0.527111,27.23512,27.26265,27.82634,29.40703,21.87959,21.94134,22.45055,23.84861,760.9113,-9,206.4803,-9,171.2346,-9,79.66563,-9,16.21178,20.23985,14.93215,148.0067,-9,12.54993,16.55823,10.53191,113.5818,-9,6.127248,10.51105,4.412438,62.93753,-9,0,0,0,0,-9,0.1815581,0.000181595,0.01241038,0.4578066,-9
WB-I-0006,6,7/27/2017 20:00,77.07,-149.243423,0,218,498,0.07,-1.33,-1.33,-1.33,-1.26,-1.23,-1.24,-1.14,-1.3352,-1.3316,-1.1877,-0.5191,27.24521,27.26509,27.75088,29.37741,21.88769,21.94324,22.38912,23.82445,1132.518,-9,223.9422,-9,190.7561,-9,89.03302,-9,18.73874,23.34418,17.23181,170.6401,-9,14.35283,18.84719,11.92909,129.0297,-9,6.954194,11.85659,4.927863,70.57861,-9,0,0,0,0,-9,0.1814,0.000160333,0,0.753437,-9
WB-I-0006,6,7/27/2017 21:00,77.07315309,-149.2302251,0,218.0005,497.9991,0.3782551,-1.329946,-1.32011,-1.320011,-1.239298,-1.220118,-1.24,-1.148903,-1.333994,-1.319482,-1.185587,-0.526506,27.25043,27.30866,27.72479,29.42645,21.89191,21.97843,22.36796,23.86428,1194.439,-9,234.0883,-9,200.5859,-9,90.31041,-9,19.19112,23.83719,17.53495,174.0491,-9,14.60105,19.08801,12.02734,130.4065,-9,7.103989,12.0854,5.020994,71.88654,-9,0,0,0,0,-9,0.1814059,0.000167125,0.01188193,0.4928948,-9
WB-I-0006,6,7/27/2017 22:00,77.077072,-149.216965,0,218,498,0.3,-1.33,-1.32,-1.33,-1.32,-1.22,-1.24,-1.21,-1.3321,-1.3293,-1.1899,-0.5059,27.24815,27.27921,27.74985,29.52002,21.89005,21.95465,22.38831,23.93922,1234.28,-9,227.1048,-9,194.2134,-9,85.88008,-9,18.22144,22.64504,16.72916,165.8251,-9,13.86334,18.1474,11.47148,124.005,-9,6.77104,11.48976,4.793114,68.60915,-9,0,0,0,0,-9,0.1814,0.000167304,0.0121,0.527393,-9
WB-I-0006,6,7/27/2017 23:00,77.081787,-149.20195,0,218,497,0.69,-1.32,-1.32,-1.33,-1.27,-1.22,-1.24,-1.17,-1.3249,-1.3256,-1.189,-0.5508,27.25606,27.29313,27.74633,29.48128,21.89639,21.9659,22.38545,23.90929,1405.1,-9,235.2372,-9,202.0301,-9,89.3333,-9,19.17287,23.82114,17.59617,174.424,-9,14.6015,19.11682,12.07447,130.4906,-9,7.114216,12.05938,5.026454,71.96854,-9,0,0,0,0,-9,0.1814,0.000160333,0,0.489719,-9
WB-I-0006,6,7/28/2017 0:00,77.08708569,-149.1841514,0,217.017,494.0518,0.5758988,-1.310266,-1.310264,-1.329954,-1.2492,-1.249729,-1.230248,-1.170214,-1.318752,-1.321304,-1.21198,-0.587944,27.25543,27.2937,27.80553,29.45892,21.89535,21.96585,22.43324,23.89186,776.1648,-9,161.4094,-9,137.1456,-9,61.66043,-9,19.25072,23.92366,17.68095,175.2279,-9,10.3889,13.33471,8.105608,89.25961,-9,5.072818,8.412548,3.386235,49.48534,-9,0,0,0,0,-9,0.1813829,0.000187833,0.02403629,0.5259975,-9
WB-I-0006,6,7/28/2017 1:00,77.09325177,-149.1645585,0,216.0228,491.055,0.2906723,-1.299773,-1.29987,-1.330134,-1.310007,-1.240392,-1.219937,-1.159158,-1.305753,-1.316152,-1.205591,-0.5960056,27.24482,27.26196,27.77521,29.36885,21.88614,21.93959,22.40812,23.81886,671.9937,-9,145.7023,-9,122.5768,-9,56.12379,-9,12.59915,15.26049,10.63558,108.0429,-9,9.702836,12.35057,7.396819,82.12823,-9,4.726906,7.771838,3.091353,45.48425,-9,0,0,0,0,-9,0.1814628,0.000188562,0.01230738,0.5782223,-9
WB-I-0006,6,7/28/2017 2:00,77.100021,-149.141754,0,214,487,0.41,-1.33,-1.32,-1.32,-1.26,-1.22,-1.23,-1.25,-1.3328,-1.326,-1.1962,-0.664,27.23417,27.26748,27.7506,29.2378,21.87679,21.94319,22.38708,23.71392,733.7353,-9,166.413,-9,138.2944,-9,63.20894,-9,13.2198,16.5395,12.29273,121.775,-9,10.27738,13.51989,8.677308,93.24802,-9,5.009019,8.514221,3.638419,51.431,-9,0,0,0,0,-9,0.1814,0.000167304,0.0121,0.477161,-9
WB-I-0006,6,7/28/2017 3:00,77.10693309,-149.1118668,0,211.0536,481.1183,0.2335182,-1.330098,-1.320065,-1.329863,-1.309185,-1.219799,-1.219993,-1.240085,-1.338206,-1.328711,-1.215027,-0.67054,27.22873,27.24679,27.70393,29.30029,21.87101,21.92503,22.34812,23.76318,380.1728,-9,167.1675,-9,76.83321,-9,35.86213,-9,8.177238,9.857993,6.710358,69.04417,-9,6.307572,8.006258,4.724627,52.79993,-9,3.062055,5.004947,1.965603,29.20942,-9,0,0,0,0,-9,0.1822811,0.000181109,0.01211647,0.4757434,-9
WB-I-0006,6,7/28/2017 4:00,77.113792,-149.077164,0,209,477,0.09,-1.33,-1.32,-1.33,-1.32,-1.23,-1.23,-1.26,-1.3395,-1.3272,-1.2146,-0.6788,27.22351,27.24578,27.70875,29.24443,21.8658,21.92321,22.35103,23.71729,376.5333,-9,93.2214,-9,77.56512,-9,35.88346,-9,7.845552,9.6825,6.883139,69.67563,-9,6.057048,7.863014,4.85723,53.15802,-9,2.95038,4.919702,2.026689,29.35766,-9,0,0,0,0,-9,0.1814,0.000174275,0.0121,0.565067,-9
WB-I-0006,6,7/28/2017 5:00,77.120384,-149.043594,0,211,485,-0.02,-1.33,-1.32,-1.33,-1.32,-1.22,-1.22,-1.21,-1.3371,-1.3248,-1.231,-0.7777,27.22602,27.26035,27.71993,29.12126,21.86878,21.93595,22.36127,23.6213,245.2269,-9,65.3604,-9,54.71648,-9,25.67394,-9,5.719942,7.00182,4.774009,49.22825,-9,4.413682,5.701848,3.387187,37.75369,-9,2.139335,3.563058,1.412057,21.02959,-9,0,0,0,0,-9,0.5442,0.000174275,0.0121,0.527393,-9
WB-I-0006,6,7/28/2017 6:00,77.12597295,-149.0127069,0,210.9807,485.95,0.02214041,-1.329861,-1.320003,-1.330118,-1.300298,-1.249662,-1.239764,-1.159528,-1.344404,-1.324345,-1.241519,-0.5809076,27.22349,27.2668,27.80066,29.31816,21.86678,21.94117,22.42678,23.77506,227.7895,-9,57.95787,-9,49.01882,-9,23.34637,-9,5.267713,6.433373,4.270199,44.64659,-9,4.058738,5.238004,3.03172,34.26625,-9,1.961255,3.27674,1.268827,19.21699,-9,0,0,0,0,-9,0.810538,0.000181327,0.01201649,0.625918,-9
WB-I-0006,6,7/28/2017 7:00,77.13084771,-148.9821246,0,213.9476,492.892,-0.2660103,-1.340017,-1.319985,-1.320062,-1.290139,-1.250032,-1.240005,-1.191518,-1.346554,-1.313968,-1.239125,-0.5089657,27.2076,27.30317,27.79158,29.48513,21.85536,21.97196,22.42082,23.90921,136.7444,-9,34.07963,-9,29.16893,-9,14.10809,-9,3.430397,4.071422,2.41608,26.58527,-9,2.618995,3.304121,1.716322,20.44968,-9,1.263422,2.069451,0.7132121,11.72495,-9,0,0,0,0,-9,1.262544,0.000167468,0.02391337,0.6785366,-9
WB-I-0006,6,7/28/2017 8:00,77.134827,-148.956085,0,216,496,-0.37,-1.33,-1.32,-1.32,-1.27,-1.25,-1.24,-0.99,-1.3524,-1.3275,-1.2222,-0.5909,27.21918,27.26899,27.82243,29.38428,21.86579,21.94539,22.44658,23.83116,88.99656,-9,23.4936,-9,20.14288,-9,9.7591,-9,2.350485,2.794921,1.638597,18.19113,-9,1.785209,2.264577,1.171258,13.93553,-9,0.8652394,1.424338,0.4841661,8.121452,-9,0,0,0,0,-9,1.4512,0.000167304,0.0363,0.615299,-9
WB-I-0006,6,7/28/2017 9:00,77.13899837,-148.9343302,0,216.9934,496.9947,-0.5274221,-1.339745,-1.319782,-1.309865,-1.230189,-1.230104,-1.220108,-0.9776228,-1.357566,-1.329159,-1.224501,-0.5053834,27.21382,27.26617,27.84537,29.60084,21.86197,21.9436,22.46567,24.00399,89.29053,-9,22.98381,-9,19.64301,-9,9.439125,-9,2.135463,2.615004,1.611518,17.52935,-9,1.619175,2.119112,1.152321,13.38638,-9,0.7881516,1.33973,0.4775844,7.823306,-9,0,0,0,0,-9,1.092759,0.000167274,0.02439827,0.6150979,-9
WB-I-0006,6,7/28/2017 10:00,77.143227,-148.915024,0,217,497,-0.62,-1.35,-1.34,-1.33,-1.24,-1.24,-1.23,-1.17,-1.3581,-1.3356,-1.228,-0.5402,27.21432,27.25694,27.78923,29.53865,21.86238,21.93619,22.42025,23.95484,89.9692,-9,28.0116,-9,24.0512,-9,11.2605,-9,2.364339,2.990333,1.967101,20.81364,-9,1.806503,2.442379,1.415215,15.97184,-9,0.8864333,1.5595,0.5974987,9.371449,-9,0,0,0,0,-9,1.108394,0.000173196,0.02097023,0.615299,-9
WB-I-0006,6,7/28/2017 11:00,77.147835,-148.898254,0,217,497,-0.68,-1.35,-1.34,-1.32,-1.24,-1.24,-1.23,-1.24,-1.3634,-1.3353,-1.2345,-0.4774,27.20882,27.27102,27.83589,29.64632,21.85797,21.94759,22.45813,24.03985,84.13336,-9,26.8068,-9,22.99896,-9,10.96022,-9,2.376987,2.955795,1.87675,20.14675,-9,1.822623,2.424042,1.358828,15.57755,-9,0.8909777,1.542219,0.5740997,9.143523,-9,0,0,0,0,-9,1.2698,0.000181246,0.0242,0.640415,-9
WB-I-0006,6,7/28/2017 12:00,77.15361062,-148.8818358,0,216.0228,493.084,-0.8787491,-1.35986,-1.349849,-1.339485,-1.319898,-1.249915,-1.239639,-1.270968,-1.370549,-1.341031,-1.24359,-0.5189412,27.19648,27.23936,27.82421,29.63407,21.84756,21.92153,22.44832,24.03079,65.46645,-9,19.03484,-9,16.27932,-9,8.422211,-9,2.099319,2.432461,1.300251,15.08072,-9,1.614543,2.001193,0.9570247,11.8306,-9,0.7936597,1.269663,0.4017805,7.071697,-9,0,0,0,0,-9,1.18026,0.000181381,0.02416341,0.715829,-9
WB-I-0006,6,7/28/2017 13:00,77.16038961,-148.862253,0,214.0508,486.1794,-0.7922193,-1.360135,-1.350138,-1.341015,-1.241338,-1.249909,-1.259946,-1.179959,-1.370199,-1.344914,-1.23339,-0.6042853,27.20587,27.23745,27.8222,29.36895,21.85421,21.91906,22.44561,23.81824,91.14574,-9,25.31756,-9,21.86787,-9,11.15239,-9,2.775553,3.230031,1.800894,20.39092,-9,2.154425,2.663504,1.316682,16.06204,-9,0.7833409,1.249828,0.3915337,6.939833,-9,0,0,0,0,-9,1.179408,0.000174183,0.02436648,0.6175082,-9
WB-I-0006,6,7/28/2017 14:00,77.167648,-148.836166,0,210,473,-0.67,-1.35,-1.34,-1.27,-1.23,-1.26,-1.25,-1.27,-1.3724,-1.328,-1.251,-0.7549,27.20965,27.27427,27.85689,29.09407,21.85534,21.94678,22.47199,23.59826,158.9051,-9,47.1378,-9,38.78256,-9,19.36806,-9,4.153382,4.941787,3.041541,32.7722,-9,3.358206,4.334099,2.554753,28.6141,-9,1.599809,2.685569,1.073627,16.01896,-9,0,0,0,0,-9,1.0884,0.000188217,0.0121,0.539951,-9
WB-I-0006,6,7/28/2017 15:00,77.175209,-148.803619,0,207,468,-0.4,-1.35,-1.34,-1.35,-1.3,-1.25,-1.26,-1.22,-1.3709,-1.3502,-1.2276,-0.5767,27.21499,27.24062,27.79717,29.45265,21.85821,21.91828,22.42186,23.88169,231.2452,-9,65.511,-9,53.51392,-9,26.87506,-9,5.926584,7.203511,4.820533,49.9218,-9,4.683927,5.991895,3.527727,39.54448,-9,2.259142,3.722726,1.478461,21.92599,-9,0,0,0,0,-9,0.8163,0.000181246,0.0242,0.615299,-9
WB-I-0006,6,7/28/2017 16:00,77.18139108,-148.7663377,0,208.983,476.9503,-0.09370558,-1.350007,-1.340007,-1.360288,-1.340893,-1.239908,-1.26019,-1.210001,-1.363187,-1.352997,-1.213599,-0.5573819,27.21961,27.22478,27.77192,29.52209,21.86284,21.90642,22.40217,23.93817,320.286,-9,92.95879,-9,76.87019,-9,37.5046,-9,7.923552,9.814071,7.000188,70.47363,-9,6.230346,8.13789,5.080064,55.33439,-9,3.016145,5.080443,2.128169,30.52636,-9,0,0,0,0,-9,0.1873877,0.000174414,0.01228356,0.6666671,-9
WB-I-0006,6,7/28/2017 17:00,77.185783,-148.725189,0,209,475,0.06,-1.35,-1.34,-1.35,-1.24,-1.25,-1.25,-1.2,-1.3614,-1.3497,-1.2125,-0.8513,27.21102,27.22245,27.82252,28.96871,21.85588,21.90451,22.44315,23.49881,406.3204,-9,112.9702,-9,97.25704,-9,46.99382,-9,9.898238,12.28213,8.893719,89.02885,-9,7.742152,10.14634,6.415451,69.42332,-9,3.709553,6.303433,2.679721,38.0966,-9,0,0,0,0,-9,0.1814,0.000167304,0.0121,0.565067,-9
WB-I-0006,6,7/28/2017 18:00,77.187904,-148.686951,0,213,487,0.24,-1.35,-1.34,-1.35,-1.28,-1.23,-1.26,-1.21,-1.3576,-1.3537,-1.2226,-0.6023,27.21239,27.22623,27.77403,29.47704,21.85888,21.90954,22.40594,23.905,529.7241,-9,143.07,-9,121.3082,-9,57.8039,-9,12.06682,14.99802,10.94086,109.2559,-9,9.383719,12.35405,7.821621,84.52549,-9,4.528586,7.749209,3.282642,46.72977,-9,0,0,0,0,-9,0.1814,0.000174275,0.0121,0.652973,-9
WB-I-0006,6,7/28/2017 19:00,77.188461,-148.652252,0,215,493,0.36,-1.35,-1.34,-1.35,-1.33,-1.23,-1.24,-1.2,-1.3528,-1.3498,-1.2287,-0.6022,27.21243,27.22214,27.80637,29.56078,21.85983,21.90715,22.43318,23.97361,771.7899,-9,185.6898,-9,159.6398,-9,75.67056,-9,15.44188,19.39074,14.51749,143.3172,-9,12.00644,15.94982,10.31506,110.4113,-9,5.804665,10.05429,4.324173,60.9298,-9,0,0,0,0,-9,0.1814,0.000167304,0,0.514835,-9
WB-I-0006,6,7/28/2017 20:00,77.18800896,-148.624626,0,216.9632,496.9107,0.4974402,-1.349938,-1.340011,-1.359783,-1.300371,-1.239609,-1.249587,-1.141785,-1.351917,-1.350761,-1.228195,-0.580698,27.21148,27.2156,27.7791,29.64877,21.86001,21.90281,22.41203,24.04499,862.6089,-9,188.4071,-9,162.9719,-9,77.38202,-9,15.90072,19.83333,14.67305,145.3022,-9,12.3262,16.24363,10.35955,111.5798,-9,5.983527,10.28881,4.352399,61.84671,-9,0,0,0,0,-9,0.1814624,0.000167158,0.01177803,0.5378844,-9
WB-I-0006,6,7/28/2017 21:00,77.187691,-148.605774,0,217,498,0.52,-1.35,-1.34,-1.36,-1.32,-1.25,-1.25,-1.12,-1.3498,-1.3506,-1.2263,-0.5423,27.20755,27.22461,27.84742,29.73462,21.85682,21.91012,22.46736,24.11319,1386.741,-9,224.6952,-9,196.6186,-9,94.73834,-9,19.2121,24.19238,18.31681,179.4619,-9,14.78678,19.60899,12.77454,136.2386,-9,7.108241,12.33567,5.31416,74.63298,-9,0,0,0,0,-9,0.1814,0.000174275,0.0121,0.565067,-9
WB-I-0006,6,7/28/2017 22:00,77.188766,-148.59433,0,217,498,0.55,-1.34,-1.34,-1.36,-1.32,-1.25,-1.24,-1.14,-1.3451,-1.3512,-1.2326,-0.5568,27.21453,27.22717,27.83586,29.69286,21.86243,21.91221,22.45808,24.0799,1181.758,-9,202.8582,-9,173.6196,-9,81.22574,-9,16.78573,20.90693,15.49394,153.297,-9,12.94305,16.98443,10.81049,116.5548,-9,6.29566,10.78105,4.56696,64.79298,-9,0,0,0,0,-9,0.1814,0.000181246,0.0121,0.565067,-9
WB-I-0006,6,7/28/2017 23:00,77.191208,-148.587128,0,217,497,0.44,-1.34,-1.33,-1.36,-1.34,-1.25,-1.25,-1.11,-1.3424,-1.346,-1.238,-0.5845,27.21838,27.22699,27.86744,29.56349,21.86553,21.91201,22.48373,23.97623,1431.848,-9,213.099,-9,184.4426,-9,84.8291,-9,17.65354,22.08812,16.55398,163.036,-9,13.5395,17.82323,11.45085,122.8524,-9,6.558379,11.23395,4.779946,67.61855,-9,0,0,0,0,-9,0.1814,0.000167304,0.0121,0.552509,-9
WB-I-0006,6,7/29/2017 0:00,77.19524843,-148.5814074,0,217.011,497.0139,0.547105,-1.32022,-1.320051,-1.350079,-1.350328,-1.239984,-1.259894,-1.160063,-1.330667,-1.339697,-1.231181,-0.531992,27.22108,27.23358,27.84074,29.74221,21.86761,21.9173,22.46202,24.11901,1656.638,-9,216.2233,-9,186.0414,-9,84.26334,-9,17.7416,22.23147,16.71649,164.549,-9,13.6069,17.91905,11.51087,123.4457,-9,6.601786,11.25868,4.771109,67.7172,-9,0,0,0,0,-9,0.1813556,0.000167087,0.01230219,0.5260895,-9
WB-I-0006,6,7/29/2017 1:00,77.20047035,-148.5728044,0,216.0079,495.0369,0.6410941,-1.319941,-1.320077,-1.35007,-1.320116,-1.249939,-1.26015,-1.091026,-1.316808,-1.343025,-1.232608,-0.5292736,27.22176,27.23967,27.87437,29.78459,21.86755,21.92179,22.4888,24.15268,1224.11,-9,161.5292,-9,137.1631,-9,63.092,-9,13.74009,16.94305,12.27548,122.7243,-9,10.59161,13.70887,8.484659,92.63081,-9,5.134224,8.600513,3.524072,51.01822,-9,0,0,0,0,-9,0.1815651,0.000181211,-0.000156822,0.6643636,-9
WB-I-0006,6,7/29/2017 2:00,77.205986,-148.558487,0,216,493,0.5,-1.32,-1.31,-1.34,-1.34,-1.24,-1.25,-1.09,-1.3183,-1.3353,-1.2339,-0.5117,27.22107,27.236,27.79458,29.79174,21.867,21.91873,22.42418,24.1579,739.9359,-9,102.408,-9,86.28368,-9,40.83808,-9,9.276383,11.15964,7.637474,78.22826,-9,7.242106,9.144613,5.356437,60.08329,-9,3.551611,5.781822,2.239595,33.54553,-9,0,0,0,0,-9,0.1814,0.000174275,0.0242,0.627857,-9
WB-I-0006,6,7/29/2017 3:00,77.211151,-148.537842,0,215,491,0.58,-1.32,-1.31,-1.34,-1.34,-1.23,-1.25,-1.15,-1.3212,-1.3335,-1.2228,-0.5448,27.21607,27.23503,27.78668,29.68573,21.8625,21.91744,22.41715,24.07282,756.5923,-9,131.775,-9,111.5374,-9,51.0476,-9,10.77006,13.42213,9.807822,97.85499,-9,8.413182,11.01867,6.916618,75.1375,-9,4.13027,6.985913,2.914283,41.86357,-9,0,0,0,0,-9,0.1814,0.000181246,0.0121,0.615299,-9
WB-I-0006,6,7/29/2017 4:00,77.21513308,-148.5111764,0,215.0024,491.9954,0.581935,-1.32003,-1.319898,-1.3499,-1.33087,-1.239637,-1.22007,-1.181918,-1.320335,-1.336535,-1.236984,-0.6122699,27.20793,27.2357,27.79941,29.49029,21.85589,21.91801,22.42765,23.91695,516.1771,-9,104.7915,-9,88.70612,-9,40.42684,-9,8.46085,10.59202,7.749494,77.37112,-9,6.569812,8.667665,5.463571,59.1674,-9,3.192871,5.467466,2.293769,32.93776,-9,0,0,0,0,-9,0.1727487,0.000167433,0.01203467,0.5903667,-9
WB-I-0006,6,7/29/2017 5:00,77.21743,-148.480865,0,215,492,0.45,-1.32,-1.32,-1.35,-1.27,-1.26,-1.25,-1.01,-1.3285,-1.3384,-1.2378,-0.5702,27.20275,27.234,27.80344,29.6222,21.85177,21.91666,22.43092,24.02227,220.9109,-9,55.1196,-9,46.89984,-9,22.22072,-9,5.066153,6.082603,3.934889,41.41105,-9,3.919588,4.982001,2.790733,31.9375,-9,1.908001,3.151634,1.173752,18.17472,-9,0,0,0,0,-9,0.9977,0.000174275,0.0121,0.602741,-9
WB-I-0006,6,7/29/2017 6:00,77.217537,-148.456238,0,217,496,0.41,-1.33,-1.32,-1.35,-1.32,-1.25,-1.27,-1.11,-1.3325,-1.3337,-1.2285,-0.5744,27.19178,27.22261,27.80216,29.60724,21.84388,21.90835,22.43073,24.01127,215.075,-9,35.97792,-9,38.63224,-9,18.31708,-9,3.522916,4.165051,2.503859,27.26282,-9,3.294693,4.171574,2.232717,26.12183,-9,1.632716,2.674831,0.9434742,15.16031,-9,0,0,0,0,-9,1.0884,0.000181246,0.0121,0.615299,-9
WB-I-0006,6,7/29/2017 7:00,77.21646944,-148.4373862,0,217.0059,496.9908,-0.006147107,-1.329954,-1.329756,-1.350132,-1.30997,-1.249959,-1.260097,-1.091254,-1.340609,-1.337431,-1.228391,-0.551932,27.19399,27.22775,27.79198,29.73733,21.84574,21.91254,22.42248,24.11567,130.7894,-9,33.49552,-9,29.02183,-9,13.58769,-9,2.993012,3.657091,2.364303,24.96504,-9,2.308374,3.008081,1.698801,19.26901,-9,1.147124,1.938275,0.7238265,11.34811,-9,0,0,0,0,-9,1.360597,0.000174196,0.02406424,0.6275993,-9
WB-I-0006,6,7/29/2017 8:00,77.21485759,-148.4244006,0,216.9984,497.9895,0.0480461,-1.339779,-1.340052,-1.34001,-1.339662,-1.250007,-1.260102,-1.030513,-1.35168,-1.339375,-1.227594,-0.5297385,27.19931,27.22664,27.80291,29.83711,21.85016,21.91166,22.43133,24.19559,100.9087,-9,26.6225,-9,22.77009,-9,10.8395,-9,2.37206,2.918498,1.854832,19.78982,-9,1.813629,2.382549,1.331175,15.20153,-9,0.9085197,1.548748,0.5698599,9.077359,-9,0,0,0,0,-9,1.09016,0.000188116,0.02426483,0.6403658,-9
WB-I-0006,6,7/29/2017 9:00,77.213211,-148.418243,0,217,498,0.06,-1.35,-1.33,-1.35,-1.33,-1.25,-1.25,-1.04,-1.3535,-1.3409,-1.2285,-0.5314,27.19442,27.22824,27.78943,29.84434,21.84621,21.91298,22.42041,24.20148,76.71698,-9,21.5358,-9,18.63968,-9,9.0084,-9,2.001477,2.455974,1.482527,16.23634,-9,1.531636,2.012938,1.074912,12.56445,-9,0.7711496,1.310419,0.461678,7.635106,-9,0,0,0,0,-9,1.2698,0.000181246,0.0242,0.615299,-9
WB-I-0006,6,7/29/2017 10:00,77.212784,-148.418976,0,217,498,0.03,-1.35,-1.34,-1.35,-1.32,-1.25,-1.26,-1.07,-1.3529,-1.3401,-1.2255,-0.5334,27.19226,27.2322,27.78584,29.75989,21.84445,21.91618,22.41747,24.13333,66.869,-9,18.825,-9,16.08424,-9,7.65714,-9,1.726675,2.104502,1.288613,14.03507,-9,1.319491,1.72702,0.940951,10.82214,-9,0.6662089,1.123971,0.4017632,6.601319,-9,0,0,0,0,-9,1.1791,0.000181246,0.0363,0.552509,-9
WB-I-0006,6,7/29/2017 11:00,77.214607,-148.423538,0,217,497,-0.08,-1.35,-1.34,-1.34,-1.33,-1.25,-1.25,-1.02,-1.3593,-1.3411,-1.2274,-0.5379,27.19045,27.22574,27.78814,29.78072,21.84304,21.91095,22.41935,24.15029,85.106,-9,23.6442,-9,20.59384,-9,10.20952,-9,2.189778,2.693643,1.638978,17.93516,-9,1.716543,2.25945,1.217065,14.18865,-9,0.8675588,1.474028,0.5263739,8.597031,-9,0,0,0,0,-9,0.9977,0.000181246,0.0363,0.602741,-9
WB-I-0006,6,7/29/2017 12:00,77.21826125,-148.4245068,0,216.995,496.9828,-0.09373609,-1.350003,-1.339895,-1.340002,-1.30033,-1.23002,-1.240102,-1.100613,-1.359921,-1.33902,-1.219391,-0.5413948,27.18037,27.23445,27.78784,29.77835,21.83488,21.91799,22.419,24.14849,102.5568,-9,32.15039,-9,26.99288,-9,13.03032,-9,2.631849,3.307215,2.257596,23.34905,-9,2.059191,2.758137,1.654007,18.28994,-9,1.040817,1.807891,0.7250851,10.94273,-9,0,0,0,0,-9,0.993704,0.000174371,0.02431602,0.6033151,-9
